ibge_code,city_name,state_code,state_name,city_state_pair,city_name_no_accent
4201802,Atalanta,SC,Santa Catarina,"Atalanta, SC",Atalanta
4201901,Aurora,SC,Santa Catarina,"Aurora, SC",Aurora
4201950,Balneário Arroio Do Silva,SC,Santa Catarina,"Balneário Arroio Do Silva, SC",Balneario Arroio Do Silva
4202008,Balneário Camboriú,SC,Santa Catarina,"Balneário Camboriú, SC",Balneario Camboriu
4202057,Balneário Barra Do Sul,SC,Santa Catarina,"Balneário Barra Do Sul, SC",Balneario Barra Do Sul
4202073,Balneário Gaivota,SC,Santa Catarina,"Balneário Gaivota, SC",Balneario Gaivota
4202081,Bandeirante,SC,Santa Catarina,"Bandeirante, SC",Bandeirante
4202099,Barra Bonita,SC,Santa Catarina,"Barra Bonita, SC",Barra Bonita
4202107,Barra Velha,SC,Santa Catarina,"Barra Velha, SC",Barra Velha
4202131,Bela Vista Do Toldo,SC,Santa Catarina,"Bela Vista Do Toldo, SC",Bela Vista Do Toldo
4202156,Belmonte,SC,Santa Catarina,"Belmonte, SC",Belmonte
4202206,Benedito Novo,SC,Santa Catarina,"Benedito Novo, SC",Benedito Novo
4202305,Biguaçu,SC,Santa Catarina,"Biguaçu, SC",Biguacu
4202404,Blumenau,SC,Santa Catarina,"Blumenau, SC",Blumenau
4202438,Bocaina Do Sul,SC,Santa Catarina,"Bocaina Do Sul, SC",Bocaina Do Sul
4202453,Bombinhas,SC,Santa Catarina,"Bombinhas, SC",Bombinhas
4202503,Bom Jardim Da Serra,SC,Santa Catarina,"Bom Jardim Da Serra, SC",Bom Jardim Da Serra
4202537,Bom Jesus,SC,Santa Catarina,"Bom Jesus, SC",Bom Jesus
4202578,Bom Jesus Do Oeste,SC,Santa Catarina,"Bom Jesus Do Oeste, SC",Bom Jesus Do Oeste
4202602,Bom Retiro,SC,Santa Catarina,"Bom Retiro, SC",Bom Retiro
4202701,Botuverá,SC,Santa Catarina,"Botuverá, SC",Botuvera
4202800,Braço Do Norte,SC,Santa Catarina,"Braço Do Norte, SC",Braco Do Norte
4202859,Braço Do Trombudo,SC,Santa Catarina,"Braço Do Trombudo, SC",Braco Do Trombudo
4202875,Brunópolis,SC,Santa Catarina,"Brunópolis, SC",Brunopolis
4202909,Brusque,SC,Santa Catarina,"Brusque, SC",Brusque
4203006,Caçador,SC,Santa Catarina,"Caçador, SC",Cacador
4203105,Caibi,SC,Santa Catarina,"Caibi, SC",Caibi
4203154,Calmon,SC,Santa Catarina,"Calmon, SC",Calmon
4203204,Camboriú,SC,Santa Catarina,"Camboriú, SC",Camboriu
4203253,Capão Alto,SC,Santa Catarina,"Capão Alto, SC",Capao Alto
4203303,Campo Alegre,SC,Santa Catarina,"Campo Alegre, SC",Campo Alegre
4203402,Campo Belo Do Sul,SC,Santa Catarina,"Campo Belo Do Sul, SC",Campo Belo Do Sul
4203501,Campo Erê,SC,Santa Catarina,"Campo Erê, SC",Campo Ere
4203600,Campos Novos,SC,Santa Catarina,"Campos Novos, SC",Campos Novos
4203709,Canelinha,SC,Santa Catarina,"Canelinha, SC",Canelinha
4203808,Canoinhas,SC,Santa Catarina,"Canoinhas, SC",Canoinhas
4203907,Capinzal,SC,Santa Catarina,"Capinzal, SC",Capinzal
4203956,Capivari De Baixo,SC,Santa Catarina,"Capivari De Baixo, SC",Capivari De Baixo
4204004,Catanduvas,SC,Santa Catarina,"Catanduvas, SC",Catanduvas
4204103,Caxambu Do Sul,SC,Santa Catarina,"Caxambu Do Sul, SC",Caxambu Do Sul
4204152,Celso Ramos,SC,Santa Catarina,"Celso Ramos, SC",Celso Ramos
4204178,Cerro Negro,SC,Santa Catarina,"Cerro Negro, SC",Cerro Negro
4204194,Chapadão Do Lageado,SC,Santa Catarina,"Chapadão Do Lageado, SC",Chapadao Do Lageado
4204202,Chapecó,SC,Santa Catarina,"Chapecó, SC",Chapeco
4204251,Cocal Do Sul,SC,Santa Catarina,"Cocal Do Sul, SC",Cocal Do Sul
4204301,Concórdia,SC,Santa Catarina,"Concórdia, SC",Concordia
4204350,Cordilheira Alta,SC,Santa Catarina,"Cordilheira Alta, SC",Cordilheira Alta
4204400,Coronel Freitas,SC,Santa Catarina,"Coronel Freitas, SC",Coronel Freitas
4204459,Coronel Martins,SC,Santa Catarina,"Coronel Martins, SC",Coronel Martins
4204509,Corupá,SC,Santa Catarina,"Corupá, SC",Corupa
4204558,Correia Pinto,SC,Santa Catarina,"Correia Pinto, SC",Correia Pinto
4204608,Criciúma,SC,Santa Catarina,"Criciúma, SC",Criciuma
4204707,Cunha Porã,SC,Santa Catarina,"Cunha Porã, SC",Cunha Pora
4204756,Cunhataí,SC,Santa Catarina,"Cunhataí, SC",Cunhatai
4204806,Curitibanos,SC,Santa Catarina,"Curitibanos, SC",Curitibanos
4204905,Descanso,SC,Santa Catarina,"Descanso, SC",Descanso
4205001,Dionísio Cerqueira,SC,Santa Catarina,"Dionísio Cerqueira, SC",Dionisio Cerqueira
4205100,Dona Emma,SC,Santa Catarina,"Dona Emma, SC",Dona Emma
4205159,Doutor Pedrinho,SC,Santa Catarina,"Doutor Pedrinho, SC",Doutor Pedrinho
4205175,Entre Rios,SC,Santa Catarina,"Entre Rios, SC",Entre Rios
4205191,Ermo,SC,Santa Catarina,"Ermo, SC",Ermo
4205209,Erval Velho,SC,Santa Catarina,"Erval Velho, SC",Erval Velho
4205308,Faxinal Dos Guedes,SC,Santa Catarina,"Faxinal Dos Guedes, SC",Faxinal Dos Guedes
4205357,Flor Do Sertão,SC,Santa Catarina,"Flor Do Sertão, SC",Flor Do Sertao
4205407,Florianópolis,SC,Santa Catarina,"Florianópolis, SC",Florianopolis
4205431,Formosa Do Sul,SC,Santa Catarina,"Formosa Do Sul, SC",Formosa Do Sul
4205456,Forquilhinha,SC,Santa Catarina,"Forquilhinha, SC",Forquilhinha
4205506,Fraiburgo,SC,Santa Catarina,"Fraiburgo, SC",Fraiburgo
4205555,Frei Rogério,SC,Santa Catarina,"Frei Rogério, SC",Frei Rogerio
4205605,Galvão,SC,Santa Catarina,"Galvão, SC",Galvao
4205704,Garopaba,SC,Santa Catarina,"Garopaba, SC",Garopaba
4205803,Garuva,SC,Santa Catarina,"Garuva, SC",Garuva
4205902,Gaspar,SC,Santa Catarina,"Gaspar, SC",Gaspar
4206009,Governador Celso Ramos,SC,Santa Catarina,"Governador Celso Ramos, SC",Governador Celso Ramos
4206108,Grão-Pará,SC,Santa Catarina,"Grão-Pará, SC",Grao-Para
4206207,Gravatal,SC,Santa Catarina,"Gravatal, SC",Gravatal
4206306,Guabiruba,SC,Santa Catarina,"Guabiruba, SC",Guabiruba
4206405,Guaraciaba,SC,Santa Catarina,"Guaraciaba, SC",Guaraciaba
4206504,Guaramirim,SC,Santa Catarina,"Guaramirim, SC",Guaramirim
4206603,Guarujá Do Sul,SC,Santa Catarina,"Guarujá Do Sul, SC",Guaruja Do Sul
4206652,Guatambú,SC,Santa Catarina,"Guatambú, SC",Guatambu
4206702,Herval D'Oeste,SC,Santa Catarina,"Herval D'Oeste, SC",Herval D'Oeste
4206751,Ibiam,SC,Santa Catarina,"Ibiam, SC",Ibiam
4206801,Ibicaré,SC,Santa Catarina,"Ibicaré, SC",Ibicare
4206900,Ibirama,SC,Santa Catarina,"Ibirama, SC",Ibirama
4207007,Içara,SC,Santa Catarina,"Içara, SC",Icara
4207106,Ilhota,SC,Santa Catarina,"Ilhota, SC",Ilhota
4207205,Imaruí,SC,Santa Catarina,"Imaruí, SC",Imarui
4207304,Imbituba,SC,Santa Catarina,"Imbituba, SC",Imbituba
4207403,Imbuia,SC,Santa Catarina,"Imbuia, SC",Imbuia
4207502,Indaial,SC,Santa Catarina,"Indaial, SC",Indaial
4207577,Iomerê,SC,Santa Catarina,"Iomerê, SC",Iomere
4207601,Ipira,SC,Santa Catarina,"Ipira, SC",Ipira
4207650,Iporã Do Oeste,SC,Santa Catarina,"Iporã Do Oeste, SC",Ipora Do Oeste
4207684,Ipuaçu,SC,Santa Catarina,"Ipuaçu, SC",Ipuacu
4207700,Ipumirim,SC,Santa Catarina,"Ipumirim, SC",Ipumirim
4207759,Iraceminha,SC,Santa Catarina,"Iraceminha, SC",Iraceminha
4207809,Irani,SC,Santa Catarina,"Irani, SC",Irani
4207858,Irati,SC,Santa Catarina,"Irati, SC",Irati
4207908,Irineópolis,SC,Santa Catarina,"Irineópolis, SC",Irineopolis
4208005,Itá,SC,Santa Catarina,"Itá, SC",Ita
4208104,Itaiópolis,SC,Santa Catarina,"Itaiópolis, SC",Itaiopolis
4208203,Itajaí,SC,Santa Catarina,"Itajaí, SC",Itajai
4208302,Itapema,SC,Santa Catarina,"Itapema, SC",Itapema
4208401,Itapiranga,SC,Santa Catarina,"Itapiranga, SC",Itapiranga
4208450,Itapoá,SC,Santa Catarina,"Itapoá, SC",Itapoa
4208500,Ituporanga,SC,Santa Catarina,"Ituporanga, SC",Ituporanga
4208609,Jaborá,SC,Santa Catarina,"Jaborá, SC",Jabora
4208708,Jacinto Machado,SC,Santa Catarina,"Jacinto Machado, SC",Jacinto Machado
4208807,Jaguaruna,SC,Santa Catarina,"Jaguaruna, SC",Jaguaruna
4208906,Jaraguá Do Sul,SC,Santa Catarina,"Jaraguá Do Sul, SC",Jaragua Do Sul
4208955,Jardinópolis,SC,Santa Catarina,"Jardinópolis, SC",Jardinopolis
4209003,Joaçaba,SC,Santa Catarina,"Joaçaba, SC",Joacaba
4209102,Joinville,SC,Santa Catarina,"Joinville, SC",Joinville
4209151,José Boiteux,SC,Santa Catarina,"José Boiteux, SC",Jose Boiteux
4209177,Jupiá,SC,Santa Catarina,"Jupiá, SC",Jupia
4209201,Lacerdópolis,SC,Santa Catarina,"Lacerdópolis, SC",Lacerdopolis
4209300,Lages,SC,Santa Catarina,"Lages, SC",Lages
4209409,Laguna,SC,Santa Catarina,"Laguna, SC",Laguna
4209458,Lajeado Grande,SC,Santa Catarina,"Lajeado Grande, SC",Lajeado Grande
4209508,Laurentino,SC,Santa Catarina,"Laurentino, SC",Laurentino
4209607,Lauro Müller,SC,Santa Catarina,"Lauro Müller, SC",Lauro Muller
4209706,Lebon Régis,SC,Santa Catarina,"Lebon Régis, SC",Lebon Regis
4209805,Leoberto Leal,SC,Santa Catarina,"Leoberto Leal, SC",Leoberto Leal
4209854,Lindóia Do Sul,SC,Santa Catarina,"Lindóia Do Sul, SC",Lindoia Do Sul
4209904,Lontras,SC,Santa Catarina,"Lontras, SC",Lontras
4210001,Luiz Alves,SC,Santa Catarina,"Luiz Alves, SC",Luiz Alves
4210035,Luzerna,SC,Santa Catarina,"Luzerna, SC",Luzerna
4210050,Macieira,SC,Santa Catarina,"Macieira, SC",Macieira
4210100,Mafra,SC,Santa Catarina,"Mafra, SC",Mafra
4210209,Major Gercino,SC,Santa Catarina,"Major Gercino, SC",Major Gercino
4210308,Major Vieira,SC,Santa Catarina,"Major Vieira, SC",Major Vieira
4210407,Maracajá,SC,Santa Catarina,"Maracajá, SC",Maracaja
4210506,Maravilha,SC,Santa Catarina,"Maravilha, SC",Maravilha
4210555,Marema,SC,Santa Catarina,"Marema, SC",Marema
4210605,Massaranduba,SC,Santa Catarina,"Massaranduba, SC",Massaranduba
4210704,Matos Costa,SC,Santa Catarina,"Matos Costa, SC",Matos Costa
4210803,Meleiro,SC,Santa Catarina,"Meleiro, SC",Meleiro
4210852,Mirim Doce,SC,Santa Catarina,"Mirim Doce, SC",Mirim Doce
4210902,Modelo,SC,Santa Catarina,"Modelo, SC",Modelo
4211009,Mondaí,SC,Santa Catarina,"Mondaí, SC",Mondai
4211058,Monte Carlo,SC,Santa Catarina,"Monte Carlo, SC",Monte Carlo
4211108,Monte Castelo,SC,Santa Catarina,"Monte Castelo, SC",Monte Castelo
4211207,Morro Da Fumaça,SC,Santa Catarina,"Morro Da Fumaça, SC",Morro Da Fumaca
4211256,Morro Grande,SC,Santa Catarina,"Morro Grande, SC",Morro Grande
4211306,Navegantes,SC,Santa Catarina,"Navegantes, SC",Navegantes
4211405,Nova Erechim,SC,Santa Catarina,"Nova Erechim, SC",Nova Erechim
4211454,Nova Itaberaba,SC,Santa Catarina,"Nova Itaberaba, SC",Nova Itaberaba
4211504,Nova Trento,SC,Santa Catarina,"Nova Trento, SC",Nova Trento
4211603,Nova Veneza,SC,Santa Catarina,"Nova Veneza, SC",Nova Veneza
4211652,Novo Horizonte,SC,Santa Catarina,"Novo Horizonte, SC",Novo Horizonte
4211702,Orleans,SC,Santa Catarina,"Orleans, SC",Orleans
4211751,Otacílio Costa,SC,Santa Catarina,"Otacílio Costa, SC",Otacilio Costa
4211801,Ouro,SC,Santa Catarina,"Ouro, SC",Ouro
4211850,Ouro Verde,SC,Santa Catarina,"Ouro Verde, SC",Ouro Verde
4211876,Paial,SC,Santa Catarina,"Paial, SC",Paial
4211892,Painel,SC,Santa Catarina,"Painel, SC",Painel
4211900,Palhoça,SC,Santa Catarina,"Palhoça, SC",Palhoca
4212007,Palma Sola,SC,Santa Catarina,"Palma Sola, SC",Palma Sola
4212056,Palmeira,SC,Santa Catarina,"Palmeira, SC",Palmeira
4212106,Palmitos,SC,Santa Catarina,"Palmitos, SC",Palmitos
4212205,Papanduva,SC,Santa Catarina,"Papanduva, SC",Papanduva
4212239,Paraíso,SC,Santa Catarina,"Paraíso, SC",Paraiso
4212254,Passo De Torres,SC,Santa Catarina,"Passo De Torres, SC",Passo De Torres
4212270,Passos Maia,SC,Santa Catarina,"Passos Maia, SC",Passos Maia
4212304,Paulo Lopes,SC,Santa Catarina,"Paulo Lopes, SC",Paulo Lopes
4212403,Pedras Grandes,SC,Santa Catarina,"Pedras Grandes, SC",Pedras Grandes
4212502,Penha,SC,Santa Catarina,"Penha, SC",Penha
4212601,Peritiba,SC,Santa Catarina,"Peritiba, SC",Peritiba
4212650,Pescaria Brava,SC,Santa Catarina,"Pescaria Brava, SC",Pescaria Brava
4212700,Petrolândia,SC,Santa Catarina,"Petrolândia, SC",Petrolandia
4212809,Balneário Piçarras,SC,Santa Catarina,"Balneário Piçarras, SC",Balneario Picarras
4212908,Pinhalzinho,SC,Santa Catarina,"Pinhalzinho, SC",Pinhalzinho
4213005,Pinheiro Preto,SC,Santa Catarina,"Pinheiro Preto, SC",Pinheiro Preto
4213104,Piratuba,SC,Santa Catarina,"Piratuba, SC",Piratuba
4213153,Planalto Alegre,SC,Santa Catarina,"Planalto Alegre, SC",Planalto Alegre
4213203,Pomerode,SC,Santa Catarina,"Pomerode, SC",Pomerode
4213302,Ponte Alta,SC,Santa Catarina,"Ponte Alta, SC",Ponte Alta
4213351,Ponte Alta Do Norte,SC,Santa Catarina,"Ponte Alta Do Norte, SC",Ponte Alta Do Norte
4213401,Ponte Serrada,SC,Santa Catarina,"Ponte Serrada, SC",Ponte Serrada
4213500,Porto Belo,SC,Santa Catarina,"Porto Belo, SC",Porto Belo
4213609,Porto União,SC,Santa Catarina,"Porto União, SC",Porto Uniao
4213708,Pouso Redondo,SC,Santa Catarina,"Pouso Redondo, SC",Pouso Redondo
4213807,Praia Grande,SC,Santa Catarina,"Praia Grande, SC",Praia Grande
4213906,Presidente Castello Branco,SC,Santa Catarina,"Presidente Castello Branco, SC",Presidente Castello Branco
4214003,Presidente Getúlio,SC,Santa Catarina,"Presidente Getúlio, SC",Presidente Getulio
4214102,Presidente Nereu,SC,Santa Catarina,"Presidente Nereu, SC",Presidente Nereu
4214151,Princesa,SC,Santa Catarina,"Princesa, SC",Princesa
4214201,Quilombo,SC,Santa Catarina,"Quilombo, SC",Quilombo
4214300,Rancho Queimado,SC,Santa Catarina,"Rancho Queimado, SC",Rancho Queimado
4214409,Rio Das Antas,SC,Santa Catarina,"Rio Das Antas, SC",Rio Das Antas
4214508,Rio Do Campo,SC,Santa Catarina,"Rio Do Campo, SC",Rio Do Campo
4214607,Rio Do Oeste,SC,Santa Catarina,"Rio Do Oeste, SC",Rio Do Oeste
4214706,Rio Dos Cedros,SC,Santa Catarina,"Rio Dos Cedros, SC",Rio Dos Cedros
4214805,Rio Do Sul,SC,Santa Catarina,"Rio Do Sul, SC",Rio Do Sul
4214904,Rio Fortuna,SC,Santa Catarina,"Rio Fortuna, SC",Rio Fortuna
4215000,Rio Negrinho,SC,Santa Catarina,"Rio Negrinho, SC",Rio Negrinho
4215059,Rio Rufino,SC,Santa Catarina,"Rio Rufino, SC",Rio Rufino
4215075,Riqueza,SC,Santa Catarina,"Riqueza, SC",Riqueza
4215109,Rodeio,SC,Santa Catarina,"Rodeio, SC",Rodeio
4215208,Romelândia,SC,Santa Catarina,"Romelândia, SC",Romelandia
4215307,Salete,SC,Santa Catarina,"Salete, SC",Salete
4215356,Saltinho,SC,Santa Catarina,"Saltinho, SC",Saltinho
4215406,Salto Veloso,SC,Santa Catarina,"Salto Veloso, SC",Salto Veloso
4215455,Sangão,SC,Santa Catarina,"Sangão, SC",Sangao
4215505,Santa Cecília,SC,Santa Catarina,"Santa Cecília, SC",Santa Cecilia
4215554,Santa Helena,SC,Santa Catarina,"Santa Helena, SC",Santa Helena
4215604,Santa Rosa De Lima,SC,Santa Catarina,"Santa Rosa De Lima, SC",Santa Rosa De Lima
4215653,Santa Rosa Do Sul,SC,Santa Catarina,"Santa Rosa Do Sul, SC",Santa Rosa Do Sul
4215679,Santa Terezinha,SC,Santa Catarina,"Santa Terezinha, SC",Santa Terezinha
4215687,Santa Terezinha Do Progresso,SC,Santa Catarina,"Santa Terezinha Do Progresso, SC",Santa Terezinha Do Progresso
4215695,Santiago Do Sul,SC,Santa Catarina,"Santiago Do Sul, SC",Santiago Do Sul
4215703,Santo Amaro Da Imperatriz,SC,Santa Catarina,"Santo Amaro Da Imperatriz, SC",Santo Amaro Da Imperatriz
4215752,São Bernardino,SC,Santa Catarina,"São Bernardino, SC",Sao Bernardino
4215802,São Bento Do Sul,SC,Santa Catarina,"São Bento Do Sul, SC",Sao Bento Do Sul
4215901,São Bonifácio,SC,Santa Catarina,"São Bonifácio, SC",Sao Bonifacio
4216008,São Carlos,SC,Santa Catarina,"São Carlos, SC",Sao Carlos
4216057,São Cristóvão Do Sul,SC,Santa Catarina,"São Cristóvão Do Sul, SC",Sao Cristovao Do Sul
4216107,São Domingos,SC,Santa Catarina,"São Domingos, SC",Sao Domingos
4216206,São Francisco Do Sul,SC,Santa Catarina,"São Francisco Do Sul, SC",Sao Francisco Do Sul
4216255,São João Do Oeste,SC,Santa Catarina,"São João Do Oeste, SC",Sao Joao Do Oeste
4216305,São João Batista,SC,Santa Catarina,"São João Batista, SC",Sao Joao Batista
4216354,São João Do Itaperiú,SC,Santa Catarina,"São João Do Itaperiú, SC",Sao Joao Do Itaperiu
4216404,São João Do Sul,SC,Santa Catarina,"São João Do Sul, SC",Sao Joao Do Sul
4216503,São Joaquim,SC,Santa Catarina,"São Joaquim, SC",Sao Joaquim
4216602,São José,SC,Santa Catarina,"São José, SC",Sao Jose
4216701,São José Do Cedro,SC,Santa Catarina,"São José Do Cedro, SC",Sao Jose Do Cedro
4216800,São José Do Cerrito,SC,Santa Catarina,"São José Do Cerrito, SC",Sao Jose Do Cerrito
4216909,São Lourenço Do Oeste,SC,Santa Catarina,"São Lourenço Do Oeste, SC",Sao Lourenco Do Oeste
4217006,São Ludgero,SC,Santa Catarina,"São Ludgero, SC",Sao Ludgero
4217105,São Martinho,SC,Santa Catarina,"São Martinho, SC",Sao Martinho
4217154,São Miguel Da Boa Vista,SC,Santa Catarina,"São Miguel Da Boa Vista, SC",Sao Miguel Da Boa Vista
4217204,São Miguel Do Oeste,SC,Santa Catarina,"São Miguel Do Oeste, SC",Sao Miguel Do Oeste
4217253,São Pedro De Alcântara,SC,Santa Catarina,"São Pedro De Alcântara, SC",Sao Pedro De Alcantara
4217303,Saudades,SC,Santa Catarina,"Saudades, SC",Saudades
4217402,Schroeder,SC,Santa Catarina,"Schroeder, SC",Schroeder
4217501,Seara,SC,Santa Catarina,"Seara, SC",Seara
4217550,Serra Alta,SC,Santa Catarina,"Serra Alta, SC",Serra Alta
4217600,Siderópolis,SC,Santa Catarina,"Siderópolis, SC",Sideropolis
4217709,Sombrio,SC,Santa Catarina,"Sombrio, SC",Sombrio
4217758,Sul Brasil,SC,Santa Catarina,"Sul Brasil, SC",Sul Brasil
4217808,Taió,SC,Santa Catarina,"Taió, SC",Taio
4217907,Tangará,SC,Santa Catarina,"Tangará, SC",Tangara
4217956,Tigrinhos,SC,Santa Catarina,"Tigrinhos, SC",Tigrinhos
4218004,Tijucas,SC,Santa Catarina,"Tijucas, SC",Tijucas
4218103,Timbé Do Sul,SC,Santa Catarina,"Timbé Do Sul, SC",Timbe Do Sul
4218202,Timbó,SC,Santa Catarina,"Timbó, SC",Timbo
4218251,Timbó Grande,SC,Santa Catarina,"Timbó Grande, SC",Timbo Grande
4218301,Três Barras,SC,Santa Catarina,"Três Barras, SC",Tres Barras
4218350,Treviso,SC,Santa Catarina,"Treviso, SC",Treviso
4218400,Treze De Maio,SC,Santa Catarina,"Treze De Maio, SC",Treze De Maio
4218509,Treze Tílias,SC,Santa Catarina,"Treze Tílias, SC",Treze Tilias
4218608,Trombudo Central,SC,Santa Catarina,"Trombudo Central, SC",Trombudo Central
4218707,Tubarão,SC,Santa Catarina,"Tubarão, SC",Tubarao
4218756,Tunápolis,SC,Santa Catarina,"Tunápolis, SC",Tunapolis
4218806,Turvo,SC,Santa Catarina,"Turvo, SC",Turvo
4218855,União Do Oeste,SC,Santa Catarina,"União Do Oeste, SC",Uniao Do Oeste
4218905,Urubici,SC,Santa Catarina,"Urubici, SC",Urubici
4218954,Urupema,SC,Santa Catarina,"Urupema, SC",Urupema
4219002,Urussanga,SC,Santa Catarina,"Urussanga, SC",Urussanga
4219101,Vargeão,SC,Santa Catarina,"Vargeão, SC",Vargeao
4219150,Vargem,SC,Santa Catarina,"Vargem, SC",Vargem
4219176,Vargem Bonita,SC,Santa Catarina,"Vargem Bonita, SC",Vargem Bonita
4219200,Vidal Ramos,SC,Santa Catarina,"Vidal Ramos, SC",Vidal Ramos
4219309,Videira,SC,Santa Catarina,"Videira, SC",Videira
4219358,Vitor Meireles,SC,Santa Catarina,"Vitor Meireles, SC",Vitor Meireles
4219408,Witmarsum,SC,Santa Catarina,"Witmarsum, SC",Witmarsum
4219507,Xanxerê,SC,Santa Catarina,"Xanxerê, SC",Xanxere
4219606,Xavantina,SC,Santa Catarina,"Xavantina, SC",Xavantina
4219705,Xaxim,SC,Santa Catarina,"Xaxim, SC",Xaxim
4219853,Zortéa,SC,Santa Catarina,"Zortéa, SC",Zortea
4220000,Balneário Rincão,SC,Santa Catarina,"Balneário Rincão, SC",Balneario Rincao
4300034,Aceguá,RS,Rio Grande do Sul,"Aceguá, RS",Acegua
4300059,Água Santa,RS,Rio Grande do Sul,"Água Santa, RS",Agua Santa
4300109,Agudo,RS,Rio Grande do Sul,"Agudo, RS",Agudo
4300208,Ajuricaba,RS,Rio Grande do Sul,"Ajuricaba, RS",Ajuricaba
4300307,Alecrim,RS,Rio Grande do Sul,"Alecrim, RS",Alecrim
4300406,Alegrete,RS,Rio Grande do Sul,"Alegrete, RS",Alegrete
4300455,Alegria,RS,Rio Grande do Sul,"Alegria, RS",Alegria
4300471,Almirante Tamandaré Do Sul,RS,Rio Grande do Sul,"Almirante Tamandaré Do Sul, RS",Almirante Tamandare Do Sul
4300505,Alpestre,RS,Rio Grande do Sul,"Alpestre, RS",Alpestre
4300554,Alto Alegre,RS,Rio Grande do Sul,"Alto Alegre, RS",Alto Alegre
4300570,Alto Feliz,RS,Rio Grande do Sul,"Alto Feliz, RS",Alto Feliz
4300604,Alvorada,RS,Rio Grande do Sul,"Alvorada, RS",Alvorada
4300638,Amaral Ferrador,RS,Rio Grande do Sul,"Amaral Ferrador, RS",Amaral Ferrador
4300646,Ametista Do Sul,RS,Rio Grande do Sul,"Ametista Do Sul, RS",Ametista Do Sul
4300661,André Da Rocha,RS,Rio Grande do Sul,"André Da Rocha, RS",Andre Da Rocha
4300703,Anta Gorda,RS,Rio Grande do Sul,"Anta Gorda, RS",Anta Gorda
4300802,Antônio Prado,RS,Rio Grande do Sul,"Antônio Prado, RS",Antonio Prado
4300851,Arambaré,RS,Rio Grande do Sul,"Arambaré, RS",Arambare
4300877,Araricá,RS,Rio Grande do Sul,"Araricá, RS",Ararica
4300901,Aratiba,RS,Rio Grande do Sul,"Aratiba, RS",Aratiba
4301008,Arroio Do Meio,RS,Rio Grande do Sul,"Arroio Do Meio, RS",Arroio Do Meio
4301057,Arroio Do Sal,RS,Rio Grande do Sul,"Arroio Do Sal, RS",Arroio Do Sal
4301073,Arroio Do Padre,RS,Rio Grande do Sul,"Arroio Do Padre, RS",Arroio Do Padre
4301107,Arroio Dos Ratos,RS,Rio Grande do Sul,"Arroio Dos Ratos, RS",Arroio Dos Ratos
4301206,Arroio Do Tigre,RS,Rio Grande do Sul,"Arroio Do Tigre, RS",Arroio Do Tigre
4301305,Arroio Grande,RS,Rio Grande do Sul,"Arroio Grande, RS",Arroio Grande
4301404,Arvorezinha,RS,Rio Grande do Sul,"Arvorezinha, RS",Arvorezinha
4301503,Augusto Pestana,RS,Rio Grande do Sul,"Augusto Pestana, RS",Augusto Pestana
4301552,Áurea,RS,Rio Grande do Sul,"Áurea, RS",Aurea
4301602,Bagé,RS,Rio Grande do Sul,"Bagé, RS",Bage
4301636,Balneário Pinhal,RS,Rio Grande do Sul,"Balneário Pinhal, RS",Balneario Pinhal
4301651,Barão,RS,Rio Grande do Sul,"Barão, RS",Barao
4301701,Barão De Cotegipe,RS,Rio Grande do Sul,"Barão De Cotegipe, RS",Barao De Cotegipe
4301750,Barão Do Triunfo,RS,Rio Grande do Sul,"Barão Do Triunfo, RS",Barao Do Triunfo
4301800,Barracão,RS,Rio Grande do Sul,"Barracão, RS",Barracao
4301859,Barra Do Guarita,RS,Rio Grande do Sul,"Barra Do Guarita, RS",Barra Do Guarita
4301875,Barra Do Quaraí,RS,Rio Grande do Sul,"Barra Do Quaraí, RS",Barra Do Quarai
4301909,Barra Do Ribeiro,RS,Rio Grande do Sul,"Barra Do Ribeiro, RS",Barra Do Ribeiro
4301925,Barra Do Rio Azul,RS,Rio Grande do Sul,"Barra Do Rio Azul, RS",Barra Do Rio Azul
4301958,Barra Funda,RS,Rio Grande do Sul,"Barra Funda, RS",Barra Funda
4302006,Barros Cassal,RS,Rio Grande do Sul,"Barros Cassal, RS",Barros Cassal
4302055,Benjamin Constant Do Sul,RS,Rio Grande do Sul,"Benjamin Constant Do Sul, RS",Benjamin Constant Do Sul
4302105,Bento Gonçalves,RS,Rio Grande do Sul,"Bento Gonçalves, RS",Bento Goncalves
4302154,Boa Vista Das Missões,RS,Rio Grande do Sul,"Boa Vista Das Missões, RS",Boa Vista Das Missoes
4302204,Boa Vista Do Buricá,RS,Rio Grande do Sul,"Boa Vista Do Buricá, RS",Boa Vista Do Burica
4302220,Boa Vista Do Cadeado,RS,Rio Grande do Sul,"Boa Vista Do Cadeado, RS",Boa Vista Do Cadeado
4302238,Boa Vista Do Incra,RS,Rio Grande do Sul,"Boa Vista Do Incra, RS",Boa Vista Do Incra
4302253,Boa Vista Do Sul,RS,Rio Grande do Sul,"Boa Vista Do Sul, RS",Boa Vista Do Sul
4302303,Bom Jesus,RS,Rio Grande do Sul,"Bom Jesus, RS",Bom Jesus
4302352,Bom Princípio,RS,Rio Grande do Sul,"Bom Princípio, RS",Bom Principio
4302378,Bom Progresso,RS,Rio Grande do Sul,"Bom Progresso, RS",Bom Progresso
4302402,Bom Retiro Do Sul,RS,Rio Grande do Sul,"Bom Retiro Do Sul, RS",Bom Retiro Do Sul
